timestamp,sensor_id,value,priority
2026-04-14T08:11:45Z,HUM-007,48.329,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.069,LOW
2026-04-14T08:11:45Z,HUM-009,98.175,HIGH
2026-04-14T08:11:45Z,HUM-010,34.408,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,71.253,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.645,MEDIUM
2026-04-14T08:11:45Z,TEMP-001,80.89,HIGH
2026-04-14T08:11:45Z,PRES-002,35.226,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,38.454,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.663,HIGH
2026-04-14T08:11:45Z,HUM-005,127.203,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,119.998,LOW
2026-04-14T08:11:45.180900,CORRUPT,ERR,ERR
2026-04-14T08:11:45.180915,CORRUPT,ERR,ERR
2026-04-14T08:11:45Z,HUM-009,98.017,LOW
2026-04-14T08:11:45Z,HUM-010,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,71.09,LOW
2026-04-14T08:11:45Z,TEMP-012,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.009,MEDIUM
2026-04-14T08:11:45Z,PRES-002,35.385,LOW
2026-04-14T08:11:45Z,TEMP-003,38.382,LOW
2026-04-14T08:11:45.181050,CORRUPT,ERR,ERR
2026-04-14T08:11:45Z,HUM-005,127.354,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:45Z,HUM-007,48.673,HIGH
2026-04-14T08:11:45Z,HUM-008,106.324,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.094,MEDIUM
2026-04-14T08:11:45Z,HUM-010,34.643,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,71.256,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.936,LOW
2026-04-14T08:11:45Z,TEMP-001,81.095,HIGH
2026-04-14T08:11:45Z,PRES-002,35.424,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,38.344,MEDIUM
2026-04-14T08:11:45Z,ACCEL-004,29.646,MEDIUM
2026-04-14T08:11:45Z,HUM-005,127.324,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.156,MEDIUM
2026-04-14T08:11:45Z,HUM-007,48.659,LOW
2026-04-14T08:11:45Z,HUM-008,106.476,HIGH
2026-04-14T08:11:45Z,HUM-009,98.051,LOW
2026-04-14T08:11:45Z,HUM-010,34.776,LOW
2026-04-14T08:11:45Z,TEMP-011,71.386,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.762,MEDIUM
2026-04-14T08:11:45Z,TEMP-001,81.129,LOW
2026-04-14T08:11:45Z,PRES-002,35.554,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.403,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.832,HIGH
2026-04-14T08:11:45Z,HUM-005,127.374,LOW
2026-04-14T08:11:45Z,FLOW-006,120.006,MEDIUM
2026-04-14T08:11:45Z,HUM-007,48.644,LOW
2026-04-14T08:11:45Z,HUM-008,106.621,MEDIUM
2026-04-14T08:11:45Z,HUM-009,97.973,LOW
2026-04-14T08:11:45Z,HUM-010,34.606,LOW
2026-04-14T08:11:45Z,TEMP-011,71.453,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.928,MEDIUM
2026-04-14T08:11:45Z,TEMP-001,81.2,HIGH
2026-04-14T08:11:45Z,PRES-002,35.491,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.524,LOW
2026-04-14T08:11:45Z,ACCEL-004,30.014,LOW
2026-04-14T08:11:45Z,HUM-005,127.508,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.192,LOW
2026-04-14T08:11:45Z,HUM-007,48.766,HIGH
2026-04-14T08:11:45Z,HUM-008,106.796,HIGH
2026-04-14T08:11:45.181584,CORRUPT,ERR,ERR
2026-04-14T08:11:45Z,HUM-010,34.583,LOW
2026-04-14T08:11:45Z,TEMP-011,71.494,LOW
2026-04-14T08:11:45Z,TEMP-012,103.89,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.312,HIGH
2026-04-14T08:11:45Z,PRES-002,35.426,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.672,MEDIUM
2026-04-14T08:11:45Z,ACCEL-004,29.993,LOW
2026-04-14T08:11:45Z,HUM-005,127.357,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.232,MEDIUM
2026-04-14T08:11:45Z,HUM-007,48.707,HIGH
2026-04-14T08:11:45Z,HUM-008,106.898,HIGH
2026-04-14T08:11:45Z,HUM-009,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:45Z,HUM-010,34.465,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,71.571,MEDIUM
2026-04-14T08:11:45.181783,CORRUPT,ERR,ERR
2026-04-14T08:11:45Z,TEMP-001,81.274,MEDIUM
2026-04-14T08:11:45Z,PRES-002,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.691,MEDIUM
2026-04-14T08:11:45Z,ACCEL-004,29.937,HIGH
2026-04-14T08:11:45Z,HUM-005,127.355,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.078,LOW
2026-04-14T08:11:45Z,HUM-007,48.607,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.821,HIGH
2026-04-14T08:11:45Z,HUM-009,98.223,MEDIUM
2026-04-14T08:11:45Z,HUM-010,34.563,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,71.701,LOW
2026-04-14T08:11:45Z,TEMP-012,104.2,LOW
2026-04-14T08:11:45Z,TEMP-001,81.427,HIGH
2026-04-14T08:11:45Z,PRES-002,35.364,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,38.748,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.835,LOW
2026-04-14T08:11:45Z,HUM-005,127.406,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,119.988,HIGH
2026-04-14T08:11:45Z,HUM-007,48.748,LOW
2026-04-14T08:11:45Z,HUM-008,106.647,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.18,MEDIUM
2026-04-14T08:11:45Z,HUM-010,34.693,LOW
2026-04-14T08:11:45Z,TEMP-011,71.558,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,104.171,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.227,MEDIUM
2026-04-14T08:11:45Z,PRES-002,35.234,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.833,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.84,MEDIUM
2026-04-14T08:11:45Z,HUM-005,127.58,HIGH
2026-04-14T08:11:45Z,FLOW-006,119.869,HIGH
2026-04-14T08:11:45Z,HUM-007,48.919,HIGH
2026-04-14T08:11:45Z,HUM-008,106.651,LOW
2026-04-14T08:11:45Z,HUM-009,98.305,HIGH
2026-04-14T08:11:45Z,HUM-010,34.526,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,70.512,HIGH
2026-04-14T08:11:45Z,TEMP-012,104.338,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.418,MEDIUM
2026-04-14T08:11:45Z,PRES-002,35.358,HIGH
2026-04-14T08:11:45Z,TEMP-003,39.005,MEDIUM
2026-04-14T08:11:45Z,ACCEL-004,29.841,HIGH
2026-04-14T08:11:45Z,HUM-005,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:45Z,FLOW-006,119.991,HIGH
2026-04-14T08:11:45Z,HUM-007,48.908,HIGH
2026-04-14T08:11:45Z,HUM-008,106.627,LOW
2026-04-14T08:11:45Z,HUM-009,98.457,MEDIUM
2026-04-14T08:11:45Z,HUM-010,34.584,LOW
2026-04-14T08:11:45Z,TEMP-011,70.423,HIGH
2026-04-14T08:11:45Z,TEMP-012,104.211,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.42,LOW
2026-04-14T08:11:45Z,PRES-002,35.409,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,39.172,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.651,MEDIUM
2026-04-14T08:11:45Z,HUM-005,127.571,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.004,MEDIUM
2026-04-14T08:11:45Z,HUM-007,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:45Z,HUM-008,106.724,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.519,LOW
2026-04-14T08:11:45Z,HUM-010,34.773,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,70.379,LOW
2026-04-14T08:11:45Z,TEMP-012,104.11,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.486,LOW
2026-04-14T08:11:45Z,PRES-002,35.481,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,39.336,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.524,MEDIUM
2026-04-14T08:11:45.182792,CORRUPT,ERR,ERR
2026-04-14T08:11:45Z,FLOW-006,120.14,LOW
2026-04-14T08:11:45Z,HUM-007,49.009,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.648,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.559,MEDIUM
2026-04-14T08:11:45Z,HUM-010,34.652,HIGH
2026-04-14T08:11:45Z,TEMP-011,70.441,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,104.147,MEDIUM
2026-04-14T08:11:45Z,TEMP-001,81.534,LOW
2026-04-14T08:11:45Z,PRES-002,35.298,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,39.274,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.411,LOW
2026-04-14T08:11:45Z,HUM-005,127.795,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.167,HIGH
2026-04-14T08:11:45Z,HUM-007,48.92,HIGH
2026-04-14T08:11:45Z,HUM-008,106.661,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.443,MEDIUM
2026-04-14T08:11:45Z,HUM-010,34.79,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,70.428,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.982,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.462,MEDIUM
2026-04-14T08:11:45Z,PRES-002,35.498,HIGH
2026-04-14T08:11:45Z,TEMP-003,39.212,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.594,MEDIUM
2026-04-14T08:11:45Z,HUM-005,127.98,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.264,LOW
2026-04-14T08:11:45Z,HUM-007,48.834,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.836,HIGH
2026-04-14T08:11:45Z,HUM-009,98.257,LOW
2026-04-14T08:11:45Z,HUM-010,34.929,HIGH
2026-04-14T08:11:45Z,TEMP-011,70.389,HIGH
2026-04-14T08:11:45Z,TEMP-012,104.047,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.406,MEDIUM
2026-04-14T08:11:45Z,PRES-002,35.631,HIGH
2026-04-14T08:11:45Z,TEMP-003,39.162,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.465,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.12,HIGH
,FLOW-006,120.15,LOW
2026-04-14T08:11:45Z,HUM-007,48.774,HIGH
2026-04-14T08:11:45Z,HUM-008,106.672,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.338,LOW
2026-04-14T08:11:45Z,HUM-010,34.899,LOW
2026-04-14T08:11:45Z,TEMP-011,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.862,LOW
2026-04-14T08:11:45Z,TEMP-001,81.422,HIGH
2026-04-14T08:11:45Z,PRES-002,35.605,HIGH
2026-04-14T08:11:45Z,TEMP-003,39.106,MEDIUM
2026-04-14T08:11:45Z,ACCEL-004,29.54,LOW
2026-04-14T08:11:45Z,HUM-005,128.164,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.114,HIGH
2026-04-14T08:11:45Z,HUM-007,48.749,LOW
2026-04-14T08:11:45Z,HUM-008,106.747,HIGH
2026-04-14T08:11:45Z,HUM-009,98.375,LOW
2026-04-14T08:11:45Z,HUM-010,35.053,LOW
2026-04-14T08:11:45Z,TEMP-011,70.226,LOW
2026-04-14T08:11:45Z,TEMP-012,103.86,LOW
2026-04-14T08:11:45Z,TEMP-001,81.401,LOW
2026-04-14T08:11:45Z,PRES-002,35.505,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,39.01,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.684,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.19,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:45Z,HUM-007,48.892,LOW
2026-04-14T08:11:45Z,HUM-008,106.645,LOW
2026-04-14T08:11:45Z,HUM-009,98.385,MEDIUM
2026-04-14T08:11:45Z,HUM-010,35.028,LOW
2026-04-14T08:11:45Z,TEMP-011,70.107,LOW
2026-04-14T08:11:45Z,TEMP-012,103.68,LOW
2026-04-14T08:11:45Z,TEMP-001,81.402,HIGH
2026-04-14T08:11:45Z,PRES-002,35.447,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,39.075,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.708,HIGH
2026-04-14T08:11:45Z,HUM-005,128.223,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.342,HIGH
2026-04-14T08:11:45Z,HUM-007,49.087,HIGH
2026-04-14T08:11:45Z,HUM-008,106.604,LOW
2026-04-14T08:11:45Z,HUM-009,98.33,HIGH
2026-04-14T08:11:45Z,HUM-010,35.188,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,69.982,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.653,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.278,MEDIUM
2026-04-14T08:11:45Z,PRES-002,35.64,HIGH
2026-04-14T08:11:45Z,TEMP-003,39.159,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.723,HIGH
2026-04-14T08:11:45Z,HUM-005,128.366,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.159,LOW
2026-04-14T08:11:45Z,HUM-007,49.105,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.623,LOW
2026-04-14T08:11:45Z,HUM-009,98.416,LOW
2026-04-14T08:11:45Z,HUM-010,35.321,HIGH
2026-04-14T08:11:45Z,TEMP-011,69.938,LOW
2026-04-14T08:11:45Z,TEMP-012,103.825,LOW
2026-04-14T08:11:45Z,TEMP-001,81.203,HIGH
2026-04-14T08:11:45Z,PRES-002,35.75,HIGH
,TEMP-003,39.114,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.743,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.318,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.102,MEDIUM
2026-04-14T08:11:45Z,HUM-007,49.235,HIGH
2026-04-14T08:11:45Z,HUM-008,106.664,LOW
2026-04-14T08:11:45Z,HUM-009,98.586,HIGH
2026-04-14T08:11:45Z,HUM-010,35.475,LOW
2026-04-14T08:11:45Z,TEMP-011,69.94,HIGH
2026-04-14T08:11:45Z,TEMP-012,103.679,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.311,LOW
2026-04-14T08:11:45Z,PRES-002,35.745,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,39.066,MEDIUM
2026-04-14T08:11:45Z,ACCEL-004,29.785,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.431,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.255,HIGH
2026-04-14T08:11:45Z,HUM-007,49.338,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.776,HIGH
2026-04-14T08:11:45Z,HUM-009,98.687,HIGH
2026-04-14T08:11:45Z,HUM-010,35.573,MEDIUM
2026-04-14T08:11:45.183807,CORRUPT,ERR,ERR
2026-04-14T08:11:45Z,TEMP-012,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:45Z,TEMP-001,81.399,LOW
2026-04-14T08:11:45Z,PRES-002,35.701,LOW
2026-04-14T08:11:45Z,TEMP-003,38.881,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.798,HIGH
2026-04-14T08:11:45Z,HUM-005,128.56,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.088,MEDIUM
2026-04-14T08:11:45Z,HUM-007,49.533,HIGH
2026-04-14T08:11:45Z,HUM-008,106.607,LOW
2026-04-14T08:11:45Z,HUM-009,SYSTEM_HALT_ERR,MEDIUM
2026-04-14T08:11:45Z,HUM-010,35.552,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,69.844,HIGH
2026-04-14T08:11:45Z,TEMP-012,103.363,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.513,HIGH
2026-04-14T08:11:45Z,PRES-002,35.589,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,38.935,MEDIUM
2026-04-14T08:11:45Z,ACCEL-004,29.88,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.398,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.209,MEDIUM
2026-04-14T08:11:45Z,HUM-007,49.431,HIGH
2026-04-14T08:11:45.184002,CORRUPT,ERR,ERR
2026-04-14T08:11:45Z,HUM-009,98.491,MEDIUM
2026-04-14T08:11:45Z,HUM-010,35.651,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,69.926,HIGH
2026-04-14T08:11:45Z,TEMP-012,103.521,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.433,LOW
2026-04-14T08:11:45Z,PRES-002,35.611,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.953,MEDIUM
2026-04-14T08:11:45Z,ACCEL-004,29.821,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.488,LOW
2026-04-14T08:11:45Z,FLOW-006,120.3,MEDIUM
2026-04-14T08:11:45Z,HUM-007,49.571,LOW
2026-04-14T08:11:45Z,HUM-008,106.6,HIGH
2026-04-14T08:11:45Z,HUM-009,98.547,LOW
2026-04-14T08:11:45Z,HUM-010,35.592,HIGH
2026-04-14T08:11:45Z,TEMP-011,69.745,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.413,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.475,LOW
2026-04-14T08:11:45Z,PRES-002,35.463,LOW
,TEMP-003,38.832,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.687,HIGH
2026-04-14T08:11:45Z,HUM-005,128.428,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.289,HIGH
2026-04-14T08:11:45Z,HUM-007,49.771,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.63,LOW
2026-04-14T08:11:45Z,HUM-009,98.366,MEDIUM
2026-04-14T08:11:45Z,HUM-010,35.592,LOW
2026-04-14T08:11:45Z,TEMP-011,69.757,HIGH
2026-04-14T08:11:45Z,TEMP-012,103.34,LOW
2026-04-14T08:11:45Z,TEMP-001,81.398,HIGH
2026-04-14T08:11:45Z,PRES-002,35.536,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,38.713,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.693,LOW
2026-04-14T08:11:45Z,HUM-005,128.355,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.201,LOW
2026-04-14T08:11:45Z,HUM-007,49.91,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.716,LOW
2026-04-14T08:11:45Z,HUM-009,98.525,LOW
2026-04-14T08:11:45Z,HUM-010,35.539,LOW
2026-04-14T08:11:45Z,TEMP-011,69.749,HIGH
2026-04-14T08:11:45Z,TEMP-012,103.223,LOW
2026-04-14T08:11:45Z,TEMP-001,81.312,MEDIUM
2026-04-14T08:11:45Z,PRES-002,35.359,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.668,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.618,HIGH
2026-04-14T08:11:45Z,HUM-005,128.499,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.076,LOW
2026-04-14T08:11:45Z,HUM-007,49.772,LOW
2026-04-14T08:11:45Z,HUM-008,106.56,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.371,LOW
2026-04-14T08:11:45Z,HUM-010,35.636,LOW
2026-04-14T08:11:45Z,TEMP-011,69.6,LOW
2026-04-14T08:11:45Z,TEMP-012,103.391,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.407,HIGH
2026-04-14T08:11:45Z,PRES-002,35.276,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.701,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.698,HIGH
2026-04-14T08:11:45Z,HUM-005,128.625,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.222,LOW
2026-04-14T08:11:45Z,HUM-007,49.618,HIGH
2026-04-14T08:11:45Z,HUM-008,106.592,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.422,LOW
2026-04-14T08:11:45Z,,35.618,LOW
2026-04-14T08:11:45Z,TEMP-011,69.572,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.5,LOW
2026-04-14T08:11:45Z,TEMP-001,81.415,HIGH
2026-04-14T08:11:45Z,PRES-002,35.345,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.582,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.66,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.494,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.102,HIGH
2026-04-14T08:11:45Z,HUM-007,49.742,LOW
2026-04-14T08:11:45Z,HUM-008,106.458,HIGH
2026-04-14T08:11:45Z,HUM-009,98.394,HIGH
2026-04-14T08:11:45Z,HUM-010,35.461,LOW
2026-04-14T08:11:45Z,TEMP-011,69.717,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.65,LOW
2026-04-14T08:11:45Z,TEMP-001,81.337,MEDIUM
2026-04-14T08:11:45Z,PRES-002,35.386,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.555,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.845,HIGH
2026-04-14T08:11:45Z,HUM-005,128.449,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.168,MEDIUM
2026-04-14T08:11:45Z,HUM-007,49.573,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.493,LOW
2026-04-14T08:11:45Z,HUM-009,98.282,MEDIUM
2026-04-14T08:11:45Z,HUM-010,35.479,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,69.854,LOW
2026-04-14T08:11:45Z,TEMP-012,103.659,HIGH
2026-04-14T08:11:45Z,TEMP-001,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:45Z,PRES-002,35.316,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.718,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.791,LOW
2026-04-14T08:11:45Z,HUM-005,128.348,LOW
2026-04-14T08:11:45Z,FLOW-006,120.216,HIGH
2026-04-14T08:11:45Z,HUM-007,49.414,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.65,LOW
2026-04-14T08:11:45Z,HUM-009,98.089,HIGH
2026-04-14T08:11:45Z,HUM-010,35.647,HIGH
2026-04-14T08:11:45Z,TEMP-011,69.807,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.636,
2026-04-14T08:11:45Z,TEMP-001,81.313,LOW
2026-04-14T08:11:45Z,PRES-002,35.397,LOW
2026-04-14T08:11:45Z,TEMP-003,38.526,HIGH
2026-04-14T08:11:45Z,ACCEL-004,29.861,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.348,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.1,HIGH
2026-04-14T08:11:45Z,HUM-007,49.424,HIGH
2026-04-14T08:11:45Z,HUM-008,106.559,HIGH
2026-04-14T08:11:45Z,HUM-009,98.275,HIGH
2026-04-14T08:11:45Z,HUM-010,35.68,HIGH
2026-04-14T08:11:45Z,TEMP-011,69.722,HIGH
2026-04-14T08:11:45Z,TEMP-012,103.514,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.149,HIGH
2026-04-14T08:11:45Z,PRES-002,35.452,HIGH
2026-04-14T08:11:45Z,TEMP-003,38.647,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.76,LOW
2026-04-14T08:11:45Z,HUM-005,128.275,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.203,LOW
2026-04-14T08:11:45Z,HUM-007,49.273,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.522,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.118,MEDIUM
2026-04-14T08:11:45Z,HUM-010,35.534,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,69.811,LOW
2026-04-14T08:11:45Z,TEMP-012,103.535,MEDIUM
2026-04-14T08:11:45Z,TEMP-001,81.06,MEDIUM
2026-04-14T08:11:45Z,PRES-002,35.542,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,38.735,
2026-04-14T08:11:45Z,ACCEL-004,29.678,LOW
2026-04-14T08:11:45Z,HUM-005,128.289,MEDIUM
2026-04-14T08:11:45Z,FLOW-006,120.298,HIGH
2026-04-14T08:11:45Z,HUM-007,49.409,LOW
2026-04-14T08:11:45Z,HUM-008,106.505,HIGH
2026-04-14T08:11:45Z,HUM-009,98.218,HIGH
2026-04-14T08:11:45Z,HUM-010,35.386,HIGH
2026-04-14T08:11:45Z,TEMP-011,69.902,HIGH
2026-04-14T08:11:45Z,TEMP-012,103.694,HIGH
2026-04-14T08:11:45Z,TEMP-001,81.176,LOW
2026-04-14T08:11:45Z,PRES-002,35.512,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,38.74,MEDIUM
,ACCEL-004,29.609,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.173,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.183,MEDIUM
2026-04-14T08:11:45Z,HUM-007,49.334,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.493,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.405,LOW
2026-04-14T08:11:45Z,HUM-010,35.454,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,70.058,MEDIUM
2026-04-14T08:11:45Z,TEMP-012,103.888,LOW
2026-04-14T08:11:45Z,TEMP-001,81.37,HIGH
2026-04-14T08:11:45Z,PRES-002,35.321,LOW
2026-04-14T08:11:45Z,TEMP-003,38.691,
2026-04-14T08:11:45Z,ACCEL-004,29.591,HIGH
2026-04-14T08:11:45Z,HUM-005,128.039,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.166,LOW
2026-04-14T08:11:45Z,HUM-007,49.296,MEDIUM
2026-04-14T08:11:45Z,HUM-008,106.317,LOW
2026-04-14T08:11:45Z,HUM-009,98.206,MEDIUM
2026-04-14T08:11:45Z,HUM-010,35.611,MEDIUM
2026-04-14T08:11:45Z,TEMP-011,70.09,HIGH
2026-04-14T08:11:45Z,TEMP-012,103.75,LOW
2026-04-14T08:11:45Z,TEMP-001,81.429,HIGH
2026-04-14T08:11:45Z,PRES-002,35.489,MEDIUM
2026-04-14T08:11:45Z,TEMP-003,38.59,LOW
2026-04-14T08:11:45Z,ACCEL-004,29.414,MEDIUM
2026-04-14T08:11:45Z,HUM-005,128.048,HIGH
2026-04-14T08:11:45Z,FLOW-006,120.259,LOW
2026-04-14T08:11:45.185352,CORRUPT,ERR,ERR
2026-04-14T08:11:45Z,HUM-008,106.382,MEDIUM
2026-04-14T08:11:45Z,HUM-009,98.066,HIGH
2026-04-14T08:11:45Z,HUM-010,35.692,LOW
2026-04-14T08:11:45Z,TEMP-011,70.089,MEDIUM
